d002.s034.t022,trick,trick,VERB,bn:00088310v
d002.s034.t023,the,the,DET,O
d002.s034.t024,log,log,NOUN,bn:00051831n
d002.s034.t025,),),PUNCT,O
d002.s034.t026,.,.,PUNCT,O
d002.s035.t001,every,every,DET,O
d002.s035.t002,time,time,NOUN,bn:00019848n
d002.s035.t003,you,you,PRON,O
d002.s035.t004,enter,enter,VERB,bn:00087679v
d002.s035.t005,an,an,DET,O
d002.s035.t006,expression,expression,NOUN,bn:00032395n
d002.s035.t007,",",",",PUNCT,O
d002.s035.t008,the,the,DET,O
d002.s035.t009,"""","""",PUNCT,O
d002.s035.t010,ans,ans,PROPN,O
d002.s035.t011,"""","""",PUNCT,O
d002.s035.t012,variable,variable,ADJ,bn:00113501a
d002.s035.t013,value,value,NOUN,bn:00079508n
d002.s035.t014,will,will,AUX,O
d002.s035.t015,be,be,AUX,O
d002.s035.t016,changed,change,VERB,bn:00084772v
d002.s035.t017,to,to,ADP,O
d002.s035.t018,the,the,DET,O
d002.s035.t019,last,last,ADJ,bn:00105740a
d002.s035.t020,result,result,NOUN,bn:00004452n
d002.s035.t021,.,.,PUNCT,O
d002.s036.t001,ctrl,ctrl,VERB,bn:00086634v
d002.s036.t002,n,n,SYM,O
d002.s036.t003,new,new,ADJ,bn:00107267a
d002.s036.t004,window,window,NOUN,bn:00081289n
d002.s037.t001,flushes,flush,VERB,bn:00087769v
d002.s037.t002,the,the,DET,O
d002.s037.t003,log,log,NOUN,bn:00051829n
d002.s037.t004,.,.,PUNCT,O
d002.s038.t001,ctrl,ctrl,PROPN,O
d002.s038.t002,l,l,PROPN,O
d002.s038.t003,load,load,NOUN,bn:00013942n
d002.s038.t004,script,script,NOUN,bn:00012062n
d002.s039.t001,executes,execute,VERB,bn:00087823v
d002.s039.t002,the,the,DET,O
d002.s039.t003,instructions,instruction,NOUN,bn:00020945n
d002.s039.t004,in,in,ADP,O
d002.s039.t005,a,a,DET,O
d002.s039.t006,file,file,NOUN,bn:00034424n
d002.s039.t007,sequentially,sequentially,ADV,bn:00114819r
d002.s039.t008,.,.,PUNCT,O
d002.s040.t001,nice,nice,ADJ,bn:00107292a
d002.s040.t002,if,if,SCONJ,O
d002.s040.t003,you,you,PRON,O
d002.s040.t004,want,want,VERB,bn:00086682v
d002.s040.t005,to,to,PART,O
d002.s040.t006,define,define,VERB,bn:00086466v
d002.s040.t007,some,some,DET,O
d002.s040.t008,libraries,library,NOUN,bn:00050969n
d002.s040.t009,or,or,CCONJ,O
d002.s040.t010,resume,resume,VERB,bn:00092413v
d002.s040.t011,some,some,DET,O
d002.s040.t012,previous,previous,ADJ,bn:00107791a
d002.s040.t013,work,work,NOUN,bn:00062309n
d002.s040.t014,.,.,PUNCT,O
d002.s041.t001,ctrl,ctrl,VERB,bn:00086634v
d002.s041.t002,g,g,NOUN,bn:00036962n
d002.s041.t003,save,save,VERB,bn:00091983v
d002.s041.t004,script,script,NOUN,bn:00012062n
d002.s042.t001,saves,save,VERB,bn:00091983v
d002.s042.t002,the,the,DET,O
d002.s042.t003,instructions,instruction,NOUN,bn:00020945n
d002.s042.t004,you,you,PRON,O
d002.s042.t005,have,have,AUX,O
d002.s042.t006,typed,type,VERB,bn:00095295v
d002.s042.t007,since,since,SCONJ,O
d002.s042.t008,the,the,DET,O
d002.s042.t009,session,session,NOUN,bn:00070689n
d002.s042.t010,began,begin,VERB,bn:00083340v
d002.s042.t011,to,to,PART,O
d002.s042.t012,be,be,AUX,O
d002.s042.t013,able,able,ADJ,bn:00096153a
d002.s042.t014,to,to,PART,O
d002.s042.t015,reuse,reuse,VERB,bn:00092558v
d002.s042.t016,.,.,PUNCT,O
d002.s043.t001,generates,generate,VERB,bn:00084080v
d002.s043.t002,text,text,NOUN,bn:00076732n
d002.s043.t003,files,file,NOUN,bn:00025320n
d002.s043.t004,so,so,SCONJ,O
d002.s043.t005,it,it,PRON,O
d002.s043.t006,should,should,AUX,O
d002.s043.t007,be,be,AUX,O
d002.s043.t008,easy,easy,ADJ,bn:00101973a
d002.s043.t009,to,to,PART,O
d002.s043.t010,fix,fix,VERB,bn:00084308v
d002.s043.t011,using,use,VERB,bn:00082705v
d002.s043.t012,any,any,DET,O
d002.s043.t013,text,text,NOUN,bn:00076732n
d002.s043.t014,editor,editor,NOUN,bn:00029774n
d002.s043.t015,",",",",PUNCT,O
d002.s043.t016,like,like,ADP,O
d002.s043.t017,kate,kate,ADV,bn:00115640r
d002.s043.t018,.,.,PUNCT,O
d002.s044.t001,ctrl,ctrl,VERB,bn:00086634v
d002.s044.t002,s,s,PART,O
d002.s044.t003,save,save,NOUN,bn:00069387n
d002.s044.t004,log,log,NOUN,bn:00051831n
d002.s045.t001,saves,save,VERB,bn:00091983v
d002.s045.t002,the,the,DET,O
d002.s045.t003,log,log,NOUN,bn:00051831n
d002.s045.t004,with,with,ADP,O
d002.s045.t005,all,all,DET,O
d002.s045.t006,results,result,NOUN,bn:00004452n
d002.s045.t007,into,into,ADP,O
d002.s045.t008,an,an,DET,O
d002.s045.t009,html,html,NOUN,bn:00045087n
d002.s045.t010,file,file,NOUN,bn:00025320n
d002.s045.t011,to,to,PART,O
d002.s045.t012,be,be,AUX,O
d002.s045.t013,able,able,ADJ,bn:00096151a
d002.s045.t014,to,to,PART,O
d002.s045.t015,print,print,VERB,bn:00092023v
d002.s045.t016,or,or,CCONJ,O
d002.s045.t017,publish,publish,VERB,bn:00092023v
d002.s045.t018,.,.,PUNCT,O
d002.s046.t001,ctrl,ctrl,VERB,bn:00093609v
d002.s046.t002,q,q,X,O
d002.s046.t003,quit,quit,NOUN,bn:00116771r
d002.s047.t001,shuts,shut,VERB,bn:00087812v
d002.s047.t002,the,the,DET,O
d002.s047.t003,program,program,NOUN,bn:00021492n
d002.s047.t004,down,down,ADP,O
d002.s047.t005,.,.,PUNCT,O
d002.s048.t001,to,to,PART,O
d002.s048.t002,add,add,VERB,bn:00082317v
d002.s048.t003,a,a,DET,O
d002.s048.t004,new,new,ADJ,bn:00107267a
d002.s048.t005,2d,2d,NUM,O
d002.s048.t006,graph,graph,NOUN,bn:00041412n
d002.s048.t007,on,on,ADP,O
d002.s048.t008,kalgebra,kalgebra,NOUN,bn:00002676n
d002.s048.t009,",",",",PUNCT,O
d002.s048.t010,what,what,PRON,O
d002.s048.t011,you,you,PRON,O
d002.s048.t012,have,have,AUX,O
d002.s048.t013,to,to,PART,O
d002.s048.t014,do,do,AUX,O
d002.s048.t015,is,be,AUX,O
d002.s048.t016,to,to,PART,O
d002.s048.t017,go,go,VERB,bn:00088912v
d002.s048.t018,to,to,ADP,O
d002.s048.t019,the,the,DET,O
d002.s048.t020,2d,2d,NUM,O
d002.s048.t021,graph,graph,NOUN,bn:00041412n
d002.s048.t022,tab,tab,NOUN,bn:00075802n
d002.s048.t023,and,and,CCONJ,O
d002.s048.t024,click,click,VERB,bn:00085112v
d002.s048.t025,in,in,ADP,O
d002.s048.t026,the,the,DET,O
d002.s048.t027,add,add,NOUN,bn:00001274n
d002.s048.t028,tab,tab,NOUN,bn:00075802n
d002.s048.t029,to,to,PART,O
d002.s048.t030,add,add,VERB,bn:00082317v
d002.s048.t031,the,the,DET,O
d002.s048.t032,new,new,ADJ,bn:00107267a
d002.s048.t033,function,function,NOUN,bn:00036821n
d002.s048.t034,.,.,PUNCT,O
d002.s049.t001,then,then,ADV,bn:00117250r
d002.s049.t002,your,your,PRON,O
d002.s049.t003,focus,focus,NOUN,bn:00017153n
d002.s049.t004,will,will,AUX,O
d002.s049.t005,go,go,VERB,bn:00088912v
d002.s049.t006,to,to,ADP,O
d002.s049.t007,an,an,DET,O
d002.s049.t008,input,input,NOUN,bn:00046848n
d002.s049.t009,text,text,NOUN,bn:00076732n
d002.s049.t010,box,box,NOUN,bn:00012524n
d002.s049.t011,where,where,SCONJ,O
d002.s049.t012,you,you,PRON,O
d002.s049.t013,can,can,AUX,O
d002.s049.t014,type,type,VERB,bn:00095295v
d002.s049.t015,your,your,PRON,O
d002.s049.t016,function,function,NOUN,bn:00036821n
d002.s049.t017,.,.,PUNCT,O
d002.s050.t001,if,if,SCONJ,O
d002.s050.t002,you,you,PRON,O
d002.s050.t003,want,want,VERB,bn:00086682v
d002.s050.t004,to,to,PART,O
d002.s050.t005,use,use,VERB,bn:00082705v
d002.s050.t006,a,a,DET,O
d002.s050.t007,typical,typical,ADJ,bn:00112216a
d002.s050.t008,f(x,f(x,PROPN,O
d002.s050.t009,),),PUNCT,O
d002.s050.t010,function,function,NOUN,bn:00036821n
d002.s050.t011,it,it,PRON,O
d002.s050.t012,is,be,AUX,O
d002.s050.t013,not,not,PART,O
d002.s050.t014,necessary,necessary,ADJ,bn:00107182a
d002.s050.t015,to,to,PART,O
d002.s050.t016,specify,specify,VERB,bn:00086468v
d002.s050.t017,it,it,PRON,O
d002.s050.t018,.,.,PUNCT,O
d002.s051.t001,if,if,SCONJ,O
d002.s051.t002,you,you,PRON,O
d002.s051.t003,have,have,AUX,O
d002.s051.t004,entered,enter,VERB,bn:00087679v
d002.s051.t005,the,the,DET,O
d002.s051.t006,function,function,NOUN,bn:00036821n
d002.s051.t007,click,click,VERB,bn:00085112v
d002.s051.t008,on,on,ADP,O
d002.s051.t009,the,the,DET,O
d002.s051.t010,ok,ok,PROPN,O
d002.s051.t011,button,button,NOUN,bn:00014306n
d002.s051.t012,to,to,PART,O
d002.s051.t013,display,display,VERB,bn:00087013v
d002.s051.t014,the,the,DET,O
d002.s051.t015,graph,graph,NOUN,bn:00041412n
d002.s051.t016,in,in,ADP,O
d002.s051.t017,the,the,DET,O
d002.s051.t018,main,main,ADJ,bn:00099598a
d002.s051.t019,window,window,NOUN,bn:00081285n
d002.s051.t020,.,.,PUNCT,O
d002.s052.t001,you,you,PRON,O
d002.s052.t002,can,can,AUX,O
d002.s052.t003,set,set,VERB,bn:00082357v
d002.s052.t004,several,several,ADJ,bn:00110469a
d002.s052.t005,graphs,graph,NOUN,bn:00041412n
d002.s052.t006,on,on,ADP,O
d002.s052.t007,the,the,DET,O
d002.s052.t008,same,same,ADJ,bn:00110075a
d002.s052.t009,view,view,NOUN,bn:00006384n
d002.s052.t010,.,.,PUNCT,O
d002.s053.t001,just,just,ADV,bn:00114626r
d002.s053.t002,use,use,VERB,bn:00082705v
d002.s053.t003,the,the,DET,O
d002.s053.t004,add,add,NOUN,bn:00001274n
d002.s053.t005,button,button,NOUN,bn:00014306n
d002.s053.t006,when,when,SCONJ,O
d002.s053.t007,you,you,PRON,O
d002.s053.t008,are,be,AUX,O
d002.s053.t009,in,in,ADP,O
d002.s053.t010,list,list,NOUN,bn:00051508n
d002.s053.t011,mode,mode,NOUN,bn:00055444n
d002.s053.t012,.,.,PUNCT,O
d002.s054.t001,you,you,PRON,O
d002.s054.t002,can,can,AUX,O
d002.s054.t003,set,set,VERB,bn:00090224v
d002.s054.t004,each,each,DET,O
d002.s054.t005,graph,graph,NOUN,bn:00041412n
d002.s054.t006,its,its,PRON,O
d002.s054.t007,own,own,ADJ,bn:00096707a
d002.s054.t008,color,color,NOUN,bn:00020726n
d002.s054.t009,.,.,PUNCT,O
d003.s002.t001,the,the,DET,O
d003.s002.t002,foundation,foundation,NOUN,bn:00036064n
d003.s002.t003,has,have,AUX,O
d003.s002.t004,recently,recently,ADV,bn:00116085r
d003.s002.t005,been,be,AUX,O
d003.s002.t006,involved,involve,VERB,bn:00089893v
d003.s002.t007,in,in,ADP,O
d003.s002.t008,organising,organise,VERB,bn:00086870v
d003.s002.t009,a,a,DET,O
d003.s002.t010,conference,conference,NOUN,bn:00021721n
d003.s002.t011,which,which,DET,O
d003.s002.t012,dealt,deal,VERB,bn:00082339v
d003.s002.t013,with,with,ADP,O
d003.s002.t014,this,this,DET,O
d003.s002.t015,critical,critical,ADJ,bn:00100677a
d003.s002.t016,challenge,challenge,NOUN,bn:00017557n
d003.s002.t017,.,.,PUNCT,O
d003.s003.t001,over,over,ADP,O
d003.s003.t002,100,100,NUM,O
d003.s003.t003,participants,participant,NOUN,bn:00060798n
d003.s003.t004,from,from,ADP,O
d003.s003.t005,the,the,DET,O
d003.s003.t006,main,main,ADJ,bn:00099598a
d003.s003.t007,interest,interest,NOUN,bn:00047082n
d003.s003.t008,groups,group,NOUN,bn:00041942n
d003.s003.t009,attended,attend,VERB,bn:00082907v
d003.s003.t010,and,and,CCONJ,O
d003.s003.t011,debated,debate,VERB,bn:00086341v
d003.s003.t012,issues,issue,NOUN,bn:00047688n
d003.s003.t013,such,such,ADJ,bn:00111411a
d003.s003.t014,as,as,ADP,O
d003.s003.t015,the,the,DET,O
d003.s003.t016,role,role,NOUN,bn:00036823n
d003.s003.t017,of,of,ADP,O
d003.s003.t018,key,key,ADJ,bn:00099258a
d003.s003.t019,actors,actor,NOUN,bn:00001176n
d003.s003.t020,including,include,VERB,bn:00089660v
d003.s003.t021,public,public,ADJ,bn:00109211a
d003.s003.t022,authorities,authority,NOUN,bn:00007300n
d003.s003.t023,",",",",PUNCT,O
d003.s003.t024,social,social,ADJ,bn:00110842a
d003.s003.t025,partners,partner,NOUN,bn:00020592n
d003.s003.t026,",",",",PUNCT,O
d003.s003.t027,voluntary,voluntary,ADJ,bn:00113672a
d003.s003.t028,and,and,CCONJ,O
d003.s003.t029,community,community,NOUN,bn:00021248n
d003.s003.t030,organisations,organisation,NOUN,bn:00059480n
d003.s003.t031,as,as,ADV,bn:00114354r
d003.s003.t032,well,well,ADV,bn:00115994r
d003.s003.t033,as,as,ADP,O
d003.s003.t034,service,service,NOUN,bn:00070652n
d003.s003.t035,users,user,NOUN,bn:00079373n
d003.s003.t036,.,.,PUNCT,O
d003.s004.t001,there,there,PRON,O
d003.s004.t002,were,be,AUX,O
d003.s004.t003,relatively,relatively,ADV,bn:00114784r
d003.s004.t004,few,few,ADJ,bn:00102920a
d003.s004.t005,cases,case,NOUN,bn:00016401n
d003.s004.t006,reported,report,VERB,bn:00092823v
d003.s004.t007,of,of,ADP,O
d003.s004.t008,attempts,attempt,NOUN,bn:00007011n
d003.s004.t009,to,to,PART,O
d003.s004.t010,involve,involve,VERB,bn:00089893v
d003.s004.t011,users,user,NOUN,bn:00079373n
d003.s004.t012,in,in,ADP,O
d003.s004.t013,service,service,NOUN,bn:00070651n
d003.s004.t014,planning,planning,NOUN,bn:00062794n
d003.s004.t015,but,but,CCONJ,O
d003.s004.t016,their,their,PRON,O
d003.s004.t017,involvement,involvement,NOUN,bn:00030844n
d003.s004.t018,in,in,ADP,O
d003.s004.t019,service,service,NOUN,bn:00070651n
d003.s004.t020,provision,provision,NOUN,bn:00064922n
d003.s004.t021,was,be,AUX,O
d003.s004.t022,found,find,VERB,bn:00082811v
d003.s004.t023,to,to,PART,O
d003.s004.t024,be,be,AUX,O
d003.s004.t025,more,more,ADV,bn:00116284r
d003.s004.t026,common,common,ADJ,bn:00100093a
d003.s004.t027,.,.,PUNCT,O
d003.s005.t001,note,note,NOUN,bn:00004350n
d003.s005.t002,was,be,AUX,O
d003.s005.t003,also,also,ADV,bn:00114246r
d003.s005.t004,taken,take,VERB,bn:00094730v
d003.s005.t005,of,of,ADP,O
d003.s005.t006,the,the,DET,O
d003.s005.t007,variety,variety,NOUN,bn:00006554n
d003.s005.t008,of,of,ADP,O
d003.s005.t009,different,different,ADJ,bn:00101347a
d003.s005.t010,roles,role,NOUN,bn:00036822n
d003.s005.t011,played,play,VERB,bn:00091709v
d003.s005.t012,by,by,ADP,O
d003.s005.t013,public,public,ADJ,bn:00109211a
d003.s005.t014,welfare,welfare,NOUN,bn:00065083n
d003.s006.t001,the,the,DET,O
d003.s006.t002,foundation,foundation,NOUN,bn:00036064n
d003.s006.t003,organised,organise,VERB,bn:00088488v
d003.s006.t004,",",",",PUNCT,O
d003.s006.t005,together,together,ADV,bn:00117321r
d003.s006.t006,with,with,ADP,O
d003.s006.t007,the,the,DET,O
d003.s006.t008,european,european,PROPN,O
d003.s006.t009,commission,commission,PROPN,O
d003.s006.t010,",",",",PUNCT,O
d003.s006.t011,the,the,DET,O
d003.s006.t012,spanish,spanish,PROPN,O
d003.s006.t013,ministry,ministry,PROPN,O
d003.s006.t014,of,of,ADP,O
d003.s006.t015,social,social,PROPN,O
d003.s006.t016,affairs,affair,NOUN,bn:00001734n
d003.s006.t017,and,and,CCONJ,O
d003.s006.t018,the,the,DET,O
d003.s006.t019,galician,galician,ADJ,bn:00100881a
d003.s006.t020,regional,regional,ADJ,bn:00109623a
d003.s006.t021,government,government,NOUN,bn:00041191n
d003.s006.t022,",",",",PUNCT,O
d003.s006.t023,a,a,DET,O
d003.s006.t024,european,european,ADJ,bn:00102440a
d003.s006.t025,conference,conference,NOUN,bn:00021721n
d003.s006.t026,on,on,ADP,O
d003.s006.t027,social,social,ADJ,bn:00110842a
d003.s006.t028,exclusion,exclusion,NOUN,bn:00032152n
d003.s006.t029,:,:,PUNCT,O
d003.s006.t030,a,a,DET,O
d003.s006.t031,major,major,ADJ,bn:00106333a
d003.s006.t032,challenge,challenge,NOUN,bn:00017557n
d003.s006.t033,for,for,ADP,O
d003.s006.t034,public,public,ADJ,bn:00109211a
d003.s006.t035,welfare,welfare,NOUN,bn:00065083n
d003.s006.t036,services,service,NOUN,bn:00070651n
d003.s006.t037,.,.,PUNCT,O
d003.s007.t001,the,the,DET,O
d003.s007.t002,foundation,foundation,NOUN,bn:00036064n
d003.s007.t003,recently,recently,ADV,bn:00116085r
d003.s007.t004,published,publish,VERB,bn:00092023v
d003.s007.t005,a,a,DET,O
d003.s007.t006,comparative,comparative,ADJ,bn:00100121a
d003.s007.t007,study,study,NOUN,bn:00074790n
d003.s007.t008,as,as,ADP,O
d003.s007.t009,part,part,NOUN,bn:00021395n
d003.s007.t010,of,of,ADP,O
d003.s007.t011,the,the,DET,O
d003.s007.t012,epoc,epoc,NOUN,bn:00041942n
d003.s007.t013,project,project,NOUN,bn:00049573n
d003.s007.t014,which,which,DET,O
d003.s007.t015,assesses,assess,VERB,bn:00082720v
d003.s007.t016,the,the,DET,O
d003.s007.t017,extent,extent,NOUN,bn:00032425n
d003.s007.t018,to,to,PART,O
d003.s007.t019,which,which,DET,O
d003.s007.t020,direct,direct,ADJ,bn:00101412a
d003.s007.t021,participation,participation,NOUN,bn:00030844n
d003.s007.t022,can,can,AUX,O
d003.s007.t023,humanise,humanise,VERB,bn:00089511v
d003.s007.t024,work,work,NOUN,bn:00081568n
d003.s007.t025,while,while,SCONJ,O
d003.s007.t026,increasing,increase,VERB,bn:00089667v
d003.s007.t027,profitability,profitability,NOUN,bn:00037027n
d003.s007.t028,.,.,PUNCT,O
d003.s008.t001,the,the,DET,O
d003.s008.t002,study,study,NOUN,bn:00074790n
d003.s008.t003,is,be,AUX,O
d003.s008.t004,based,base,VERB,bn:00083141v
d003.s008.t005,on,on,ADP,O
d003.s008.t006,195,195,NUM,O
d003.s008.t007,personal,personal,ADJ,bn:00108488a
d003.s008.t008,interviews,interview,NOUN,bn:00047238n
d003.s008.t009,with,with,ADP,O
d003.s008.t010,senior,senior,ADJ,bn:00110401a
d003.s008.t011,officials,official,NOUN,bn:00036837n
d003.s008.t012,of,of,ADP,O
d003.s008.t013,the,the,DET,O
d003.s008.t014,social,social,ADJ,bn:00110842a
d003.s008.t015,partners,partner,NOUN,bn:00020592n
d003.s008.t016,as,as,ADP,O
d003.s008.t017,representatives,representative,NOUN,bn:00047203n
d003.s008.t018,of,of,ADP,O
d003.s008.t019,national,national,ADJ,bn:00107137a
d003.s008.t020,level,level,NOUN,bn:00041239n
d003.s008.t021,peak,peak,NOUN,bn:00011425n
d003.s008.t022,organisations,organisation,NOUN,bn:00059480n
d003.s008.t023,in,in,ADP,O
d003.s008.t024,fifteen,fifteen,NUM,O
d003.s008.t025,european,european,ADJ,bn:00102440a
d003.s008.t026,countries,country,NOUN,bn:00023236n
d003.s008.t027,.,.,PUNCT,O
d003.s009.t001,as,as,ADV,bn:00114354r
d003.s009.t002,important,important,ADJ,bn:00104680a
d003.s009.t003,industrial,industrial,ADJ,bn:00104995a
d003.s009.t004,sectors,sector,NOUN,bn:00070206n
d003.s009.t005,",",",",PUNCT,O
d003.s009.t006,the,the,DET,O
d003.s009.t007,metal,metal,NOUN,bn:00002936n
d003.s009.t008,industry,industry,NOUN,bn:00046575n
d003.s009.t009,and,and,CCONJ,O
d003.s009.t010,the,the,DET,O
d003.s009.t011,banking,banking,NOUN,bn:00008412n
d003.s009.t012,sector,sector,NOUN,bn:00070206n
d003.s009.t013,were,be,AUX,O
d003.s009.t014,also,also,ADV,bn:00114246r
d003.s009.t015,included,include,VERB,bn:00089661v
d003.s009.t016,.,.,PUNCT,O
d003.s010.t001,key,key,ADJ,bn:00099258a
d003.s010.t002,speakers,speaker,NOUN,bn:00073170n
d003.s010.t003,at,at,ADP,O
d003.s010.t004,the,the,DET,O
d003.s010.t005,social,social,ADJ,bn:00110842a
d003.s010.t006,exclusion,exclusion,NOUN,bn:00032152n
d003.s010.t007,conference,conference,NOUN,bn:00021721n
d003.s010.t008,were,be,AUX,O
d003.s010.t009,(,(,PUNCT,O
d003.s010.t010,left,leave,VERB,bn:00090273v
d003.s010.t011,to,to,ADP,O
d003.s010.t012,right,right,ADJ,bn:00109848a
d003.s010.t013,),),PUNCT,O
d003.s010.t014,cristina,cristina,PROPN,O
d003.s010.t015,louro,louro,PROPN,O
d003.s010.t016,",",",",PUNCT,O
d003.s010.t017,employment,employment,NOUN,bn:00030616n
d003.s010.t018,",",",",PUNCT,O
d003.s010.t019,industrial,industrial,ADJ,bn:00104995a
d003.s010.t020,relations,relation,NOUN,bn:00066998n
d003.s010.t021,and,and,CCONJ,O
d003.s010.t022,social,social,ADJ,bn:00110842a
d003.s010.t023,affairs,affair,NOUN,bn:00001734n
d003.s010.t024,directorate,directorate,NOUN,bn:00011651n
d003.s010.t025,",",",",PUNCT,O
d003.s010.t026,european,european,PROPN,O
d003.s010.t027,commission,commission,PROPN,O
d003.s010.t028,fernando,fernando,PROPN,O
d003.s010.t029,gomes,gomes,PROPN,O
d003.s010.t030,",",",",PUNCT,O
d003.s010.t031,a,a,DET,O
d003.s010.t032,high,high,ADJ,bn:00102158a
d003.s010.t033,degree,degree,NOUN,bn:00025965n
d003.s010.t034,of,of,ADP,O
d003.s010.t035,committee,committee,NOUN,bn:00021015n
d003.s010.t036,of,of,ADP,O
d003.s010.t037,the,the,DET,O
d003.s010.t038,regions,region,NOUN,bn:00060767n
d003.s010.t039,barbara,barbara,PROPN,O
d003.s010.t040,weiler,weiler,PROPN,O
d003.s010.t041,",",",",PUNCT,O
d003.s010.t042,member,member,NOUN,bn:00034004n
d003.s010.t043,of,of,ADP,O
d003.s010.t044,the,the,DET,O
d003.s010.t045,european,european,PROPN,O
d003.s010.t046,parliament,parliament,PROPN,O
d003.s010.t047,josé,josé,PROPN,O
d003.s010.t048,maria,maria,PROPN,O
d003.s010.t049,gil-,gil-,PUNCT,O
d003.s010.t050,robles,roble,NOUN,bn:00062923n
d003.s010.t051,",",",",PUNCT,O
d003.s010.t052,vice,vice,NOUN,bn:00079916n
d003.s010.t053,-,-,NOUN,bn:00058736n
d003.s010.t054,president,president,NOUN,bn:00064233n
d003.s010.t055,",",",",PUNCT,O
d003.s010.t056,european,european,ADJ,bn:00102440a
d003.s010.t057,parliament,parliament,PROPN,O
d003.s010.t058,and,and,CCONJ,O
d003.s010.t059,john,john,PROPN,O
d003.s010.t060,carroll,carroll,PROPN,O
d003.s010.t061,",",",",PUNCT,O
d003.s010.t062,economic,economic,ADJ,bn:00102001a
d003.s010.t063,and,and,CCONJ,O
d003.s010.t064,social,social,ADJ,bn:00110842a
d003.s010.t065,committee,committee,NOUN,bn:00021015n
d003.s010.t066,.,.,PUNCT,O
d003.s011.t001,case,case,NOUN,bn:00016407n
d003.s011.t002,studies,study,NOUN,bn:00074790n
d003.s011.t003,each,each,DET,O
d003.s011.t004,national,national,ADJ,bn:00107137a
d003.s011.t005,report,report,NOUN,bn:00067181n
d003.s011.t006,contains,contain,VERB,bn:00085499v
d003.s011.t007,a,a,DET,O
d003.s011.t008,portfolio,portfolio,NOUN,bn:00063673n
d003.s011.t009,of,of,ADP,O
d003.s011.t010,between,between,ADP,O
d003.s011.t011,25,25,NUM,O
d003.s011.t012,and,and,CCONJ,O
d003.s011.t013,30,30,NUM,O
d003.s011.t014,initiatives,initiative,NOUN,bn:00031009n
d003.s011.t015,which,which,DET,O
d003.s011.t016,best,good,ADJ,bn:00103672a
d003.s011.t017,present,present,ADJ,bn:00108977a
d003.s011.t018,policies,policy,NOUN,bn:00063329n
d003.s011.t019,and,and,CCONJ,O
d003.s011.t020,practices,practice,NOUN,bn:00061054n
d003.s011.t021,to,to,PART,O
d003.s011.t022,improve,improve,VERB,bn:00082573v
d003.s011.t023,the,the,DET,O
d003.s011.t024,recruitment,recruitment,NOUN,bn:00030933n
d003.s011.t025,",",",",PUNCT,O
d003.s011.t026,training,training,NOUN,bn:00041853n
d003.s011.t027,and,and,CCONJ,O
d003.s011.t028,development,development,NOUN,bn:00026695n
d003.s011.t029,of,of,ADP,O
d003.s011.t030,ageing,age,VERB,bn:00082450v
d003.s011.t031,workers,worker,NOUN,bn:00064681n
d003.s011.t032,in,in,ADP,O
d003.s011.t033,both,both,CCONJ,O
d003.s011.t034,the,the,DET,O
d003.s011.t035,work,work,NOUN,bn:00081570n
d003.s011.t036,place,place,NOUN,bn:00062700n
d003.s011.t037,and,and,CCONJ,O
d003.s011.t038,the,the,DET,O
d003.s011.t039,community,community,NOUN,bn:00021248n
d003.s011.t040,.,.,PUNCT,O
d003.s012.t001,for,for,ADP,O
d003.s012.t002,each,each,DET,O
d003.s012.t003,country,country,NOUN,bn:00023236n
d003.s012.t004,",",",",PUNCT,O
d003.s012.t005,two,two,NUM,O
d003.s012.t006,or,or,CCONJ,O
d003.s012.t007,three,three,NUM,O
d003.s012.t008,initiatives,initiative,NOUN,bn:00031009n
d003.s012.t009,have,have,AUX,O
d003.s012.t010,been,be,AUX,O
d003.s012.t011,selected,select,VERB,bn:00084931v
d003.s012.t012,for,for,ADP,O
d003.s012.t013,further,far,ADV,bn:00115324r
d003.s012.t014,in,in,ADP,O
d003.s012.t015,depth,depth,NOUN,bn:00026418n
d003.s012.t016,case,case,NOUN,bn:00016401n
d003.s012.t017,study,study,NOUN,bn:00074790n
d003.s012.t018,.,.,PUNCT,O
d003.s013.t001,these,these,DET,O
d003.s013.t002,case,case,NOUN,bn:00016406n
d003.s013.t003,studies,study,NOUN,bn:00074790n
d003.s013.t004,analysed,analyse,VERB,bn:00082596v
d003.s013.t005,the,the,DET,O
d003.s013.t006,background,background,NOUN,bn:00007783n
d003.s013.t007,of,of,ADP,O
d003.s013.t008,the,the,DET,O
d003.s013.t009,initiatives,initiative,NOUN,bn:00031009n
d003.s013.t010,",",",",PUNCT,O
d003.s013.t011,their,their,PRON,O
d003.s013.t012,impact,impact,NOUN,bn:00046065n
d003.s013.t013,on,on,ADP,O
d003.s013.t014,employment,employment,NOUN,bn:00030616n
d003.s013.t015,patterns,pattern,NOUN,bn:00061054n
d003.s013.t016,and,and,CCONJ,O
d003.s013.t017,work,work,NOUN,bn:00081568n
d003.s013.t018,organisations,organisation,NOUN,bn:00059480n
d003.s013.t019,and,and,CCONJ,O
d003.s013.t020,assessed,assess,VERB,bn:00082720v
d003.s013.t021,the,the,DET,O
d003.s013.t022,benefits,benefit,NOUN,bn:00009905n
d003.s013.t023,and,and,CCONJ,O
d003.s013.t024,problems,problem,NOUN,bn:00048242n
d003.s013.t025,of,of,ADP,O
d003.s013.t026,the,the,DET,O
d003.s013.t027,initiative,initiative,NOUN,bn:00034797n
d003.s013.t028,.,.,PUNCT,O
